label,predicted_label,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,Q1_Mean,Q1_Std,Q1_Max,Q1_Min,Q2_Mean,Q2_Std,Q2_Max,Q2_Min,Q3_Mean,Q3_Std,Q3_Max,Q3_Min,Q4_Mean,Q4_Std,Q4_Max,Q4_Min,MF1,MF2,MF3,MF4,MF5,MF6,MF7,MF8,MF9,MF10,MF11,MF12,MF13,MF14,MF15,MF16,MF17,MF18,MF19,MF20,MF21,MF22,MF23,MF24,CL1,CL2,CL3,CL4,CL5,CL6,CL7,CL8,CL9,CL10,CL11,CL12,CL13,CL14,CL15,CL16,CL17,CL18,CL19,CL20,CL21,CL22,CL23,CL24,CL25,CL26,CL27,CL28,CL29,CL30,CL31,CL32,CL33,CL34,CL35,CL36,CL37,CL38,CL39,CL40,CL41,CL42,CL43,CL44,CL45,CL46,CL47,CL48,CL49,CL50,year,age_20s,age_30s,age_40s,age_50s,gender_female,gender_male,"kinmu_ICU/CCU/HCU/NICU;day service, work facility",kinmu_company healthcare,kinmu_company nurse,kinmu_dermatology,kinmu_dialysis room,kinmu_emergency care,kinmu_emergency care;ICU/CCU/HCU/NICU,kinmu_home nursing,kinmu_home nursing station,kinmu_internal medicine,kinmu_medical call center,kinmu_obstetrics,kinmu_obstetrics and gynecology,kinmu_operating room,kinmu_pediatrics,kinmu_psychiatry,kinmu_rehabilitation,kinmu_surgery,kinmu_surgery;internal medicine,kinmu_surgery;internal medicine;orthopedics,kinmu_terminal care (end-of-life);surgery;internal medicine,kinmu_theme park first aid station,non-active,active,sleep,bath,alone,eat,travel,shopping,slowlife,sports,hobby,movie,family,friend,cry,sing,gap_1,gap_2,gap_3,gap_4
2.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,49.0,51.0,411.0,1852.0,0.0,476.0,49.0,12.0,0.0,0.0,0.0,0.0,0.0,14.0,30.0,32.0,4.5,11.0227038425243,27.0,0.0,400.833333333333,726.854432927713,1852.0,0.0,89.5,190.294245840488,476.0,0.0,12.6666666666667,15.214028613969,32.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,81.0,842.0,1204.0,512.0,763.0,238.0,924.0,230.0,8.0,9.0,15.0,23.0,27.0,25.0,25.0,16.0,0.0,0.0,0.0,0.0,446.0,497.02273589847,1204.0,0.0,362.0,389.710148700287,924.0,8.0,21.8333333333333,5.07608773236502,27.0,15.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,490.0,195.0,797.0,354.0,161.0,164.0,0.0,0.0,0.0,0.0,630.0,36.0,28.0,0.0,4.0,9.79795897113271,24.0,0.0,116.333333333333,198.541347498869,490.0,0.0,246.0,300.081988796395,797.0,0.0,115.666666666667,252.470724375454,630.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,156.0,705.0,979.0,1139.0,131.0,40.0,26.0,0.0,8.0,10.0,61.0,16.0,15.0,4.33333333333333,10.6144555520604,26.0,0.0,31.8333333333333,62.4192812091478,156.0,0.0,503.333333333333,500.431280663656,1139.0,26.0,18.3333333333333,21.6764080665286,61.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,53.0,0.0,48.0,107.0,134.0,10.0,0.0,75.0,146.0,203.0,0.0,0.0,23.0,16.0,53.0,26.0,0.0,0.0,0.0,0.0,39.6666666666667,40.0532978251063,107.0,0.0,94.6666666666667,80.5423284159743,203.0,0.0,19.6666666666667,19.7450415716622,53.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1733.0,361.0,192.0,180.0,87.0,12.0,34.0,83.0,172.0,104.0,980.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.333333333333,660.000505050312,1733.0,0.0,82.0,56.23877665810311,172.0,12.0,329.666666666667,510.749123020947,998.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.666666666666666,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027.0,54.0,51.0,58.0,64.0,59.0,0.0,147.0,74.0,3.0,852.0,2138.0,0.0,673.0,22.0,0.0,0.666666666666667,1.63299316185545,4.0,0.0,365.0,814.648390411471,2027.0,0.0,57.83333333333329,54.0422674086374,147.0,0.0,614.166666666667,835.123563711782,2138.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.666666666666666,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.0,94.0,51.0,27.0,33.0,28.0,105.0,231.0,109.0,48.0,1478.0,838.0,0.0,0.0,0.0,0.0,2.66666666666667,6.53197264742181,16.0,0.0,336.833333333333,741.650434279295,1849.0,0.0,92.3333333333333,76.5393145165716,231.0,28.0,386.0,631.308482439449,1478.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.666666666666666,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1815.0,224.0,9.0,209.0,13.0,0.0,22.0,129.0,0.0,78.0,1566.0,807.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.333333333333,710.656222562405,1815.0,0.0,40.33333333333329,52.186843808249904,129.0,0.0,395.833333333333,657.800096280524,1566.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.666666666666666,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714.0,106.0,139.0,0.0,37.0,16.0,79.0,0.0,78.0,0.0,689.0,402.0,0.0,1749.0,13.0,0.0,0.0,0.0,0.0,0.0,326.5,682.457251408467,1714.0,0.0,35.0,36.3318042491699,79.0,0.0,475.5,683.943491817855,1749.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.666666666666666,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,25.0,16.0,973.0,1383.0,0.0,0.0,0.0,0.0,1807.0,499.0,0.0,0.0,0.0,0.0,0.0,2.83333333333333,6.94022093788567,17.0,0.0,401.166666666667,615.595781878553,1383.0,0.0,384.333333333333,724.979631897798,1807.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.666666666666666,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.0,1086.0,1408.0,3203.0,1504.0,149.0,1343.0,1021.0,0.0,1341.0,1592.0,864.0,1579.0,0.0,0.0,0.0,0.0,0.0,0.0,629.833333333333,697.559292581403,1408.0,0.0,1203.33333333333,1157.70888683929,3203.0,0.0,896.0,742.372682687072,1592.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.666666666666666,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783.0,91.0,128.0,17.0,75.0,72.0,19.0,33.0,18.0,71.0,1243.0,1321.0,0.0,0.0,0.0,0.0,2.16666666666667,5.30722777603022,13.0,0.0,336.5,710.584196277964,1783.0,0.0,48.0,27.5680975041804,75.0,18.0,427.333333333333,662.481295333436,1321.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.666666666666666,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628.0,515.0,402.0,566.0,534.0,686.0,537.0,618.0,197.0,324.0,2979.0,4065.0,0.0,20.0,8.0,0.0,46.0,0.0,0.0,0.0,0.0,607.5,541.920197077024,1628.0,0.0,890.166666666667,1039.68599426301,2979.0,197.0,689.833333333333,1653.57702169166,4065.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,776.0,1788.0,599.0,338.0,609.0,929.0,555.0,724.0,449.0,179.0,1637.0,2160.0,1226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.833333333333,504.810228369698,1788.0,338.0,950.666666666667,773.12474198325,2160.0,179.0,204.333333333333,500.512404108696,1226.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,325.0,312.0,1214.0,117.0,1387.0,2312.0,10.0,12.0,0.0,21.0,0.0,13.0,47.0,0.0,0.0,0.0,0.0,0.0,175.333333333333,195.316836618523,415.0,0.0,842.0,949.0055848097,2312.0,10.0,13.5,18.5768673354794,47.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1808.0,600.0,501.0,368.0,295.0,266.0,752.0,345.0,349.0,393.0,446.0,294.0,0.0,688.0,0.0,1251.0,2.0,0.0,0.0,0.0,0.0,595.333333333333,628.61487945058,1808.0,0.0,425.166666666667,170.792759409369,752.0,266.0,372.5,508.379287540317,1251.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,823.0,1070.0,730.0,922.0,693.0,420.0,209.0,405.0,335.0,0.0,1203.0,2225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.333333333333,221.676039902076,1070.0,420.0,729.5,839.612231926143,2225.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,209.0,423.0,312.0,470.0,1468.0,20.0,1123.0,1199.0,0.0,0.0,0.0,2034.0,0.0,812.0,7.83333333333333,19.1876696518016,47.0,0.0,184.666666666667,221.167508162177,476.0,0.0,765.333333333333,575.845002293731,1468.0,20.0,474.333333333333,830.246630024276,2034.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,1982.0,5068.0,1681.0,0.0,9.0,10.0,0.0,28.0,25.0,0.0,0.0,0.0,0.0,4.0,9.79795897113271,24.0,0.0,334.166666666667,807.292863009866,1982.0,0.0,1128.0,2043.34343662538,5068.0,0.0,8.83333333333333,13.7173855623682,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1507.0,757.0,395.0,896.0,892.0,582.0,608.0,407.0,616.0,115.0,1033.0,349.0,11.0,2.0,0.0,0.0,0.0,3.666666666666672,8.98146239020499,22.0,0.0,741.166666666667,510.41842312623,1507.0,0.0,560.166666666667,300.362059299551,1033.0,115.0,60.33333333333329,141.481683148974,349.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1774.0,819.0,470.0,340.0,1041.0,395.0,808.0,310.0,1188.0,1161.0,723.0,1778.0,52.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,743.166666666667,620.397104012154,1774.0,15.0,764.166666666667,369.669807621162,1188.0,310.0,308.0,720.412104284763,1778.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1369.0,488.0,0.0,1617.0,547.0,279.0,231.0,0.0,155.0,0.0,4.33333333333333,10.6144555520604,26.0,0.0,2.83333333333333,6.94022093788567,17.0,0.0,579.0,736.959700390734,1617.0,0.0,202.0,204.749603174219,547.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
0.0,1.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,70.0,130.0,173.0,337.0,4.0,0.0,1494.0,4260.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,37.9670910131393,93.0,0.0,45.6666666666667,54.3384455672654,130.0,0.0,1044.66666666667,1671.83607649394,4260.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953.0,513.0,637.0,1506.0,399.0,298.0,492.0,379.0,474.0,1693.0,0.0,530.0,832.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,768.166666666667,801.336737374911,1953.0,0.0,622.5,529.074191394742,1693.0,298.0,228.666666666667,363.178560307002,832.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5320.0,0.0,8.0,929.0,2570.0,0.0,4049.0,3122.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.666666666667,2171.88090526775,5320.0,0.0,1259.33333333333,1693.9234536031,4049.0,0.0,568.833333333333,1256.19559252,3122.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4232.0,1545.0,614.0,1950.0,759.0,802.0,499.0,475.0,25.0,2428.0,827.0,2812.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390.16666666667,1605.05232521145,4232.0,0.0,831.333333333333,829.822792327776,2428.0,25.0,609.5,1128.06520201627,2812.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2641.0,1147.0,754.0,1618.0,1180.0,6578.0,2349.0,8.0,485.0,382.0,169.0,0.0,69.0,178.0,0.0,0.0,0.0,0.0,0.0,757.0,1041.22159024868,2641.0,0.0,2036.33333333333,2372.91286537594,6578.0,8.0,133.0,144.772925645647,382.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,1238.0,1153.0,363.0,860.0,788.0,361.0,478.0,886.0,377.0,592.0,951.0,1637.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.5,351.328194143311,1238.0,363.0,607.5,255.522014707148,951.0,361.0,283.166666666667,663.703673838458,1637.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
